elapsed time = 2.94 | seconds power is 2 | number of threads is 1 | block size is 4
elapsed time = 5.86 | seconds power is 13 | number of threads is 10 | block size is 4
elapsed time = 6.35 | seconds power is 14 | number of threads is 10 | block size is 4
elapsed time = 6.85 | seconds power is 15 | number of threads is 10 | block size is 4
elapsed time = 7.33 | seconds power is 16 | number of threads is 10 | block size is 4
elapsed time = 7.76 | seconds power is 2 | number of threads is 10 | block size is 8
elapsed time = 8.18 | seconds power is 3 | number of threads is 10 | block size is 8
elapsed time = 8.62 | seconds power is 4 | number of threads is 10 | block size is 8
elapsed time = 9.05 | seconds power is 5 | number of threads is 10 | block size is 8
elapsed time = 9.47 | seconds power is 6 | number of threads is 10 | block size is 8
elapsed time = 9.92 | seconds power is 7 | number of threads is 10 | block size is 8
elapsed time = 10.33 | seconds power is 8 | number of threads is 10 | block size is 8
elapsed time = 10.76 | seconds power is 9 | number of threads is 10 | block size is 8
elapsed time = 11.19 | seconds power is 10 | number of threads is 10 | block size is 8
elapsed time = 11.62 | seconds power is 11 | number of threads is 10 | block size is 8
elapsed time = 12.05 | seconds power is 12 | number of threads is 10 | block size is 8
elapsed time = 12.48 | seconds power is 13 | number of threads is 10 | block size is 8
elapsed time = 12.91 | seconds power is 14 | number of threads is 10 | block size is 8
elapsed time = 13.34 | seconds power is 15 | number of threads is 10 | block size is 8
elapsed time = 13.77 | seconds power is 16 | number of threads is 10 | block size is 8
elapsed time = 14.20 | seconds power is 2 | number of threads is 10 | block size is 16
elapsed time = 14.61 | seconds power is 3 | number of threads is 10 | block size is 16
elapsed time = 15.03 | seconds power is 4 | number of threads is 10 | block size is 16
elapsed time = 15.45 | seconds power is 5 | number of threads is 10 | block size is 16
elapsed time = 15.88 | seconds power is 6 | number of threads is 10 | block size is 16
elapsed time = 16.31 | seconds power is 7 | number of threads is 10 | block size is 16
elapsed time = 16.72 | seconds power is 8 | number of threads is 10 | block size is 16
elapsed time = 17.15 | seconds power is 9 | number of threads is 10 | block size is 16
elapsed time = 17.57 | seconds power is 10 | number of threads is 10 | block size is 16
elapsed time = 18.02 | seconds power is 11 | number of threads is 10 | block size is 16
elapsed time = 18.42 | seconds power is 12 | number of threads is 10 | block size is 16
elapsed time = 18.84 | seconds power is 13 | number of threads is 10 | block size is 16
elapsed time = 19.25 | seconds power is 14 | number of threads is 10 | block size is 16
elapsed time = 19.67 | seconds power is 15 | number of threads is 10 | block size is 16
elapsed time = 20.15 | seconds power is 16 | number of threads is 10 | block size is 16
elapsed time = 20.56 | seconds power is 2 | number of threads is 10 | block size is 32
elapsed time = 20.94 | seconds power is 3 | number of threads is 10 | block size is 32
elapsed time = 21.33 | seconds power is 4 | number of threads is 10 | block size is 32
elapsed time = 21.78 | seconds power is 5 | number of threads is 10 | block size is 32
elapsed time = 22.16 | seconds power is 6 | number of threads is 10 | block size is 32
elapsed time = 22.54 | seconds power is 7 | number of threads is 10 | block size is 32
elapsed time = 22.92 | seconds power is 8 | number of threads is 10 | block size is 32
elapsed time = 23.31 | seconds power is 9 | number of threads is 10 | block size is 32
elapsed time = 23.75 | seconds power is 10 | number of threads is 10 | block size is 32
elapsed time = 24.19 | seconds power is 11 | number of threads is 10 | block size is 32
elapsed time = 24.60 | seconds power is 12 | number of threads is 10 | block size is 32
elapsed time = 25.04 | seconds power is 13 | number of threads is 10 | block size is 32
elapsed time = 25.49 | seconds power is 14 | number of threads is 10 | block size is 32
elapsed time = 25.90 | seconds power is 15 | number of threads is 10 | block size is 32
elapsed time = 26.34 | seconds power is 16 | number of threads is 10 | block size is 32
elapsed time = 26.78 | seconds power is 2 | number of threads is 10 | block size is 64
elapsed time = 27.25 | seconds power is 3 | number of threads is 10 | block size is 64
elapsed time = 27.68 | seconds power is 4 | number of threads is 10 | block size is 64
elapsed time = 28.12 | seconds power is 5 | number of threads is 10 | block size is 64
elapsed time = 28.56 | seconds power is 6 | number of threads is 10 | block size is 64
elapsed time = 29.00 | seconds power is 7 | number of threads is 10 | block size is 64
elapsed time = 29.44 | seconds power is 8 | number of threads is 10 | block size is 64
elapsed time = 29.90 | seconds power is 9 | number of threads is 10 | block size is 64
elapsed time = 30.34 | seconds power is 10 | number of threads is 10 | block size is 64
elapsed time = 30.79 | seconds power is 11 | number of threads is 10 | block size is 64
elapsed time = 31.23 | seconds power is 12 | number of threads is 10 | block size is 64
elapsed time = 31.68 | seconds power is 13 | number of threads is 10 | block size is 64
elapsed time = 32.11 | seconds power is 14 | number of threads is 10 | block size is 64
elapsed time = 32.54 | seconds power is 15 | number of threads is 10 | block size is 64
elapsed time = 33.00 | seconds power is 16 | number of threads is 10 | block size is 64
1024 10 thread done
elapsed time = 0.46 | seconds power is 2 | number of threads is 12 | block size is 4
elapsed time = 0.89 | seconds power is 3 | number of threads is 12 | block size is 4
elapsed time = 1.33 | seconds power is 4 | number of threads is 12 | block size is 4
elapsed time = 1.76 | seconds power is 5 | number of threads is 12 | block size is 4
elapsed time = 2.20 | seconds power is 6 | number of threads is 12 | block size is 4
elapsed time = 2.65 | seconds power is 7 | number of threads is 12 | block size is 4
elapsed time = 3.09 | seconds power is 8 | number of threads is 12 | block size is 4
elapsed time = 3.55 | seconds power is 9 | number of threads is 12 | block size is 4
elapsed time = 3.98 | seconds power is 10 | number of threads is 12 | block size is 4
elapsed time = 4.48 | seconds power is 11 | number of threads is 12 | block size is 4
elapsed time = 4.96 | seconds power is 12 | number of threads is 12 | block size is 4
elapsed time = 5.39 | seconds power is 13 | number of threads is 12 | block size is 4
elapsed time = 5.85 | seconds power is 14 | number of threads is 12 | block size is 4
elapsed time = 6.29 | seconds power is 15 | number of threads is 12 | block size is 4
elapsed time = 6.74 | seconds power is 16 | number of threads is 12 | block size is 4
elapsed time = 7.12 | seconds power is 2 | number of threads is 12 | block size is 8
elapsed time = 7.53 | seconds power is 3 | number of threads is 12 | block size is 8
elapsed time = 7.93 | seconds power is 4 | number of threads is 12 | block size is 8
elapsed time = 8.34 | seconds power is 5 | number of threads is 12 | block size is 8
elapsed time = 8.75 | seconds power is 6 | number of threads is 12 | block size is 8
elapsed time = 9.15 | seconds power is 7 | number of threads is 12 | block size is 8
elapsed time = 9.55 | seconds power is 8 | number of threads is 12 | block size is 8
elapsed time = 9.94 | seconds power is 9 | number of threads is 12 | block size is 8
elapsed time = 10.33 | seconds power is 10 | number of threads is 12 | block size is 8
elapsed time = 10.72 | seconds power is 11 | number of threads is 12 | block size is 8
elapsed time = 11.11 | seconds power is 12 | number of threads is 12 | block size is 8
elapsed time = 11.51 | seconds power is 13 | number of threads is 12 | block size is 8
elapsed time = 11.93 | seconds power is 14 | number of threads is 12 | block size is 8
elapsed time = 12.33 | seconds power is 15 | number of threads is 12 | block size is 8
elapsed time = 12.71 | seconds power is 16 | number of threads is 12 | block size is 8
elapsed time = 13.07 | seconds power is 2 | number of threads is 12 | block size is 16
elapsed time = 13.46 | seconds power is 3 | number of threads is 12 | block size is 16
elapsed time = 13.82 | seconds power is 4 | number of threads is 12 | block size is 16
elapsed time = 14.20 | seconds power is 5 | number of threads is 12 | block size is 16
elapsed time = 14.58 | seconds power is 6 | number of threads is 12 | block size is 16
elapsed time = 14.96 | seconds power is 7 | number of threads is 12 | block size is 16
elapsed time = 15.34 | seconds power is 8 | number of threads is 12 | block size is 16
elapsed time = 15.72 | seconds power is 9 | number of threads is 12 | block size is 16
elapsed time = 16.10 | seconds power is 10 | number of threads is 12 | block size is 16
elapsed time = 16.50 | seconds power is 11 | number of threads is 12 | block size is 16
elapsed time = 16.88 | seconds power is 12 | number of threads is 12 | block size is 16
elapsed time = 17.27 | seconds power is 13 | number of threads is 12 | block size is 16
elapsed time = 17.67 | seconds power is 14 | number of threads is 12 | block size is 16
elapsed time = 18.05 | seconds power is 15 | number of threads is 12 | block size is 16
elapsed time = 18.43 | seconds power is 16 | number of threads is 12 | block size is 16
elapsed time = 18.81 | seconds power is 2 | number of threads is 12 | block size is 32
elapsed time = 19.19 | seconds power is 3 | number of threads is 12 | block size is 32
elapsed time = 19.57 | seconds power is 4 | number of threads is 12 | block size is 32
elapsed time = 19.94 | seconds power is 5 | number of threads is 12 | block size is 32
elapsed time = 20.31 | seconds power is 6 | number of threads is 12 | block size is 32
elapsed time = 20.68 | seconds power is 7 | number of threads is 12 | block size is 32
elapsed time = 21.06 | seconds power is 8 | number of threads is 12 | block size is 32
elapsed time = 21.43 | seconds power is 9 | number of threads is 12 | block size is 32
elapsed time = 21.81 | seconds power is 10 | number of threads is 12 | block size is 32
elapsed time = 22.20 | seconds power is 11 | number of threads is 12 | block size is 32
elapsed time = 22.58 | seconds power is 12 | number of threads is 12 | block size is 32
elapsed time = 22.95 | seconds power is 13 | number of threads is 12 | block size is 32
elapsed time = 23.37 | seconds power is 14 | number of threads is 12 | block size is 32
elapsed time = 23.73 | seconds power is 15 | number of threads is 12 | block size is 32
elapsed time = 24.10 | seconds power is 16 | number of threads is 12 | block size is 32
elapsed time = 24.53 | seconds power is 2 | number of threads is 12 | block size is 64
elapsed time = 24.96 | seconds power is 3 | number of threads is 12 | block size is 64
elapsed time = 25.38 | seconds power is 4 | number of threads is 12 | block size is 64
elapsed time = 25.80 | seconds power is 5 | number of threads is 12 | block size is 64
elapsed time = 26.23 | seconds power is 6 | number of threads is 12 | block size is 64
elapsed time = 26.66 | seconds power is 7 | number of threads is 12 | block size is 64
elapsed time = 27.08 | seconds power is 8 | number of threads is 12 | block size is 64
elapsed time = 27.51 | seconds power is 9 | number of threads is 12 | block size is 64
elapsed time = 27.97 | seconds power is 10 | number of threads is 12 | block size is 64
elapsed time = 28.39 | seconds power is 11 | number of threads is 12 | block size is 64
elapsed time = 28.82 | seconds power is 12 | number of threads is 12 | block size is 64
elapsed time = 29.24 | seconds power is 13 | number of threads is 12 | block size is 64
elapsed time = 29.67 | seconds power is 14 | number of threads is 12 | block size is 64
elapsed time = 30.09 | seconds power is 15 | number of threads is 12 | block size is 64
elapsed time = 30.51 | seconds power is 16 | number of threads is 12 | block size is 64
1024 12 thread done
elapsed time = 0.41 | seconds power is 2 | number of threads is 14 | block size is 4
elapsed time = 0.83 | seconds power is 3 | number of threads is 14 | block size is 4
elapsed time = 1.29 | seconds power is 4 | number of threads is 14 | block size is 4
elapsed time = 1.71 | seconds power is 5 | number of threads is 14 | block size is 4
elapsed time = 2.14 | seconds power is 6 | number of threads is 14 | block size is 4
elapsed time = 2.60 | seconds power is 7 | number of threads is 14 | block size is 4
elapsed time = 3.02 | seconds power is 8 | number of threads is 14 | block size is 4
elapsed time = 3.44 | seconds power is 9 | number of threads is 14 | block size is 4
elapsed time = 3.87 | seconds power is 10 | number of threads is 14 | block size is 4
elapsed time = 4.29 | seconds power is 11 | number of threads is 14 | block size is 4
elapsed time = 4.72 | seconds power is 12 | number of threads is 14 | block size is 4
elapsed time = 5.14 | seconds power is 13 | number of threads is 14 | block size is 4
elapsed time = 5.55 | seconds power is 14 | number of threads is 14 | block size is 4
elapsed time = 5.97 | seconds power is 15 | number of threads is 14 | block size is 4
elapsed time = 6.44 | seconds power is 16 | number of threads is 14 | block size is 4
elapsed time = 6.82 | seconds power is 2 | number of threads is 14 | block size is 8
elapsed time = 7.20 | seconds power is 3 | number of threads is 14 | block size is 8
elapsed time = 7.59 | seconds power is 4 | number of threads is 14 | block size is 8
elapsed time = 7.99 | seconds power is 5 | number of threads is 14 | block size is 8
elapsed time = 8.38 | seconds power is 6 | number of threads is 14 | block size is 8
elapsed time = 8.78 | seconds power is 7 | number of threads is 14 | block size is 8
elapsed time = 9.15 | seconds power is 8 | number of threads is 14 | block size is 8
elapsed time = 9.53 | seconds power is 9 | number of threads is 14 | block size is 8
elapsed time = 9.95 | seconds power is 10 | number of threads is 14 | block size is 8
elapsed time = 10.33 | seconds power is 11 | number of threads is 14 | block size is 8
elapsed time = 10.72 | seconds power is 12 | number of threads is 14 | block size is 8
elapsed time = 11.09 | seconds power is 13 | number of threads is 14 | block size is 8
elapsed time = 11.48 | seconds power is 14 | number of threads is 14 | block size is 8
elapsed time = 11.87 | seconds power is 15 | number of threads is 14 | block size is 8
elapsed time = 12.27 | seconds power is 16 | number of threads is 14 | block size is 8
elapsed time = 12.64 | seconds power is 2 | number of threads is 14 | block size is 16
elapsed time = 13.02 | seconds power is 3 | number of threads is 14 | block size is 16
elapsed time = 13.39 | seconds power is 4 | number of threads is 14 | block size is 16
elapsed time = 13.76 | seconds power is 5 | number of threads is 14 | block size is 16
elapsed time = 14.13 | seconds power is 6 | number of threads is 14 | block size is 16
elapsed time = 14.51 | seconds power is 7 | number of threads is 14 | block size is 16
elapsed time = 14.88 | seconds power is 8 | number of threads is 14 | block size is 16
elapsed time = 15.27 | seconds power is 9 | number of threads is 14 | block size is 16
elapsed time = 15.66 | seconds power is 10 | number of threads is 14 | block size is 16
elapsed time = 16.04 | seconds power is 11 | number of threads is 14 | block size is 16
elapsed time = 16.43 | seconds power is 12 | number of threads is 14 | block size is 16
elapsed time = 16.79 | seconds power is 13 | number of threads is 14 | block size is 16
elapsed time = 17.19 | seconds power is 14 | number of threads is 14 | block size is 16
elapsed time = 17.60 | seconds power is 15 | number of threads is 14 | block size is 16
elapsed time = 18.02 | seconds power is 16 | number of threads is 14 | block size is 16
elapsed time = 18.35 | seconds power is 2 | number of threads is 14 | block size is 32
elapsed time = 18.75 | seconds power is 3 | number of threads is 14 | block size is 32
elapsed time = 19.15 | seconds power is 4 | number of threads is 14 | block size is 32
elapsed time = 19.50 | seconds power is 5 | number of threads is 14 | block size is 32
elapsed time = 19.86 | seconds power is 6 | number of threads is 14 | block size is 32
elapsed time = 20.23 | seconds power is 7 | number of threads is 14 | block size is 32
elapsed time = 20.61 | seconds power is 8 | number of threads is 14 | block size is 32
elapsed time = 20.94 | seconds power is 9 | number of threads is 14 | block size is 32
elapsed time = 21.36 | seconds power is 10 | number of threads is 14 | block size is 32
elapsed time = 21.75 | seconds power is 11 | number of threads is 14 | block size is 32
elapsed time = 22.15 | seconds power is 12 | number of threads is 14 | block size is 32
elapsed time = 22.54 | seconds power is 13 | number of threads is 14 | block size is 32
elapsed time = 22.93 | seconds power is 14 | number of threads is 14 | block size is 32
elapsed time = 23.28 | seconds power is 15 | number of threads is 14 | block size is 32
elapsed time = 23.64 | seconds power is 16 | number of threads is 14 | block size is 32
elapsed time = 24.08 | seconds power is 2 | number of threads is 14 | block size is 64
elapsed time = 24.45 | seconds power is 3 | number of threads is 14 | block size is 64
elapsed time = 24.83 | seconds power is 4 | number of threads is 14 | block size is 64
elapsed time = 25.21 | seconds power is 5 | number of threads is 14 | block size is 64
elapsed time = 25.59 | seconds power is 6 | number of threads is 14 | block size is 64
elapsed time = 25.97 | seconds power is 7 | number of threads is 14 | block size is 64
elapsed time = 26.35 | seconds power is 8 | number of threads is 14 | block size is 64
elapsed time = 26.73 | seconds power is 9 | number of threads is 14 | block size is 64
elapsed time = 27.11 | seconds power is 10 | number of threads is 14 | block size is 64
elapsed time = 27.49 | seconds power is 11 | number of threads is 14 | block size is 64
elapsed time = 27.87 | seconds power is 12 | number of threads is 14 | block size is 64
elapsed time = 28.25 | seconds power is 13 | number of threads is 14 | block size is 64
elapsed time = 28.69 | seconds power is 14 | number of threads is 14 | block size is 64
elapsed time = 29.16 | seconds power is 15 | number of threads is 14 | block size is 64
elapsed time = 29.60 | seconds power is 16 | number of threads is 14 | block size is 64
1024 14 thread done
elapsed time = 0.41 | seconds power is 2 | number of threads is 16 | block size is 4
elapsed time = 0.82 | seconds power is 3 | number of threads is 16 | block size is 4
elapsed time = 1.22 | seconds power is 4 | number of threads is 16 | block size is 4
elapsed time = 1.64 | seconds power is 5 | number of threads is 16 | block size is 4
elapsed time = 2.07 | seconds power is 6 | number of threads is 16 | block size is 4
elapsed time = 2.48 | seconds power is 7 | number of threads is 16 | block size is 4
elapsed time = 2.89 | seconds power is 8 | number of threads is 16 | block size is 4
elapsed time = 3.32 | seconds power is 9 | number of threads is 16 | block size is 4
elapsed time = 3.72 | seconds power is 10 | number of threads is 16 | block size is 4
elapsed time = 4.15 | seconds power is 11 | number of threads is 16 | block size is 4
elapsed time = 4.55 | seconds power is 12 | number of threads is 16 | block size is 4
elapsed time = 4.97 | seconds power is 13 | number of threads is 16 | block size is 4
elapsed time = 5.38 | seconds power is 14 | number of threads is 16 | block size is 4
elapsed time = 5.79 | seconds power is 15 | number of threads is 16 | block size is 4
elapsed time = 6.21 | seconds power is 16 | number of threads is 16 | block size is 4
elapsed time = 6.58 | seconds power is 2 | number of threads is 16 | block size is 8
elapsed time = 6.97 | seconds power is 3 | number of threads is 16 | block size is 8
elapsed time = 7.34 | seconds power is 4 | number of threads is 16 | block size is 8
elapsed time = 7.72 | seconds power is 5 | number of threads is 16 | block size is 8
elapsed time = 8.09 | seconds power is 6 | number of threads is 16 | block size is 8
elapsed time = 8.48 | seconds power is 7 | number of threads is 16 | block size is 8
elapsed time = 8.86 | seconds power is 8 | number of threads is 16 | block size is 8
elapsed time = 9.23 | seconds power is 9 | number of threads is 16 | block size is 8
elapsed time = 9.60 | seconds power is 10 | number of threads is 16 | block size is 8
elapsed time = 9.97 | seconds power is 11 | number of threads is 16 | block size is 8
elapsed time = 10.35 | seconds power is 12 | number of threads is 16 | block size is 8
elapsed time = 10.74 | seconds power is 13 | number of threads is 16 | block size is 8
elapsed time = 11.12 | seconds power is 14 | number of threads is 16 | block size is 8
elapsed time = 11.49 | seconds power is 15 | number of threads is 16 | block size is 8
elapsed time = 11.87 | seconds power is 16 | number of threads is 16 | block size is 8
elapsed time = 12.24 | seconds power is 2 | number of threads is 16 | block size is 16
elapsed time = 12.63 | seconds power is 3 | number of threads is 16 | block size is 16
elapsed time = 12.98 | seconds power is 4 | number of threads is 16 | block size is 16
elapsed time = 13.38 | seconds power is 5 | number of threads is 16 | block size is 16
elapsed time = 13.72 | seconds power is 6 | number of threads is 16 | block size is 16
elapsed time = 14.10 | seconds power is 7 | number of threads is 16 | block size is 16
elapsed time = 14.49 | seconds power is 8 | number of threads is 16 | block size is 16
elapsed time = 14.87 | seconds power is 9 | number of threads is 16 | block size is 16
elapsed time = 15.22 | seconds power is 10 | number of threads is 16 | block size is 16
elapsed time = 15.59 | seconds power is 11 | number of threads is 16 | block size is 16
elapsed time = 15.94 | seconds power is 12 | number of threads is 16 | block size is 16
elapsed time = 16.32 | seconds power is 13 | number of threads is 16 | block size is 16
elapsed time = 16.68 | seconds power is 14 | number of threads is 16 | block size is 16
elapsed time = 17.04 | seconds power is 15 | number of threads is 16 | block size is 16
elapsed time = 17.41 | seconds power is 16 | number of threads is 16 | block size is 16
elapsed time = 17.79 | seconds power is 2 | number of threads is 16 | block size is 32
elapsed time = 18.15 | seconds power is 3 | number of threads is 16 | block size is 32
elapsed time = 18.52 | seconds power is 4 | number of threads is 16 | block size is 32
elapsed time = 18.90 | seconds power is 5 | number of threads is 16 | block size is 32
elapsed time = 19.26 | seconds power is 6 | number of threads is 16 | block size is 32
elapsed time = 19.63 | seconds power is 7 | number of threads is 16 | block size is 32
elapsed time = 20.02 | seconds power is 8 | number of threads is 16 | block size is 32
elapsed time = 20.40 | seconds power is 9 | number of threads is 16 | block size is 32
elapsed time = 20.74 | seconds power is 10 | number of threads is 16 | block size is 32
elapsed time = 21.09 | seconds power is 11 | number of threads is 16 | block size is 32
elapsed time = 21.44 | seconds power is 12 | number of threads is 16 | block size is 32
elapsed time = 21.81 | seconds power is 13 | number of threads is 16 | block size is 32
elapsed time = 22.19 | seconds power is 14 | number of threads is 16 | block size is 32
elapsed time = 22.57 | seconds power is 15 | number of threads is 16 | block size is 32
elapsed time = 22.92 | seconds power is 16 | number of threads is 16 | block size is 32
elapsed time = 23.27 | seconds power is 2 | number of threads is 16 | block size is 64
elapsed time = 23.62 | seconds power is 3 | number of threads is 16 | block size is 64
elapsed time = 23.99 | seconds power is 4 | number of threads is 16 | block size is 64
elapsed time = 24.36 | seconds power is 5 | number of threads is 16 | block size is 64
elapsed time = 24.73 | seconds power is 6 | number of threads is 16 | block size is 64
elapsed time = 25.10 | seconds power is 7 | number of threads is 16 | block size is 64
elapsed time = 25.45 | seconds power is 8 | number of threads is 16 | block size is 64
elapsed time = 25.82 | seconds power is 9 | number of threads is 16 | block size is 64
elapsed time = 26.20 | seconds power is 10 | number of threads is 16 | block size is 64
elapsed time = 26.57 | seconds power is 11 | number of threads is 16 | block size is 64
elapsed time = 26.94 | seconds power is 12 | number of threads is 16 | block size is 64
elapsed time = 27.31 | seconds power is 13 | number of threads is 16 | block size is 64
elapsed time = 27.67 | seconds power is 14 | number of threads is 16 | block size is 64
elapsed time = 28.03 | seconds power is 15 | number of threads is 16 | block size is 64
elapsed time = 28.39 | seconds power is 16 | number of threads is 16 | block size is 64
1024 16 thread done
