elapsed time = 2.86 | seconds power is 2 | number of threads is 1 | block size is 4
elapsed time = 5.96 | seconds power is 13 | number of threads is 10 | block size is 4
elapsed time = 6.50 | seconds power is 14 | number of threads is 10 | block size is 4
elapsed time = 6.97 | seconds power is 15 | number of threads is 10 | block size is 4
elapsed time = 7.47 | seconds power is 16 | number of threads is 10 | block size is 4
elapsed time = 7.90 | seconds power is 2 | number of threads is 10 | block size is 8
elapsed time = 8.34 | seconds power is 3 | number of threads is 10 | block size is 8
elapsed time = 8.78 | seconds power is 4 | number of threads is 10 | block size is 8
elapsed time = 9.22 | seconds power is 5 | number of threads is 10 | block size is 8
elapsed time = 9.65 | seconds power is 6 | number of threads is 10 | block size is 8
elapsed time = 10.06 | seconds power is 7 | number of threads is 10 | block size is 8
elapsed time = 10.48 | seconds power is 8 | number of threads is 10 | block size is 8
elapsed time = 10.92 | seconds power is 9 | number of threads is 10 | block size is 8
elapsed time = 11.36 | seconds power is 10 | number of threads is 10 | block size is 8
elapsed time = 11.79 | seconds power is 11 | number of threads is 10 | block size is 8
elapsed time = 12.23 | seconds power is 12 | number of threads is 10 | block size is 8
elapsed time = 12.66 | seconds power is 13 | number of threads is 10 | block size is 8
elapsed time = 13.09 | seconds power is 14 | number of threads is 10 | block size is 8
elapsed time = 13.53 | seconds power is 15 | number of threads is 10 | block size is 8
elapsed time = 13.97 | seconds power is 16 | number of threads is 10 | block size is 8
elapsed time = 14.39 | seconds power is 2 | number of threads is 10 | block size is 16
elapsed time = 14.82 | seconds power is 3 | number of threads is 10 | block size is 16
elapsed time = 15.24 | seconds power is 4 | number of threads is 10 | block size is 16
elapsed time = 15.67 | seconds power is 5 | number of threads is 10 | block size is 16
elapsed time = 16.11 | seconds power is 6 | number of threads is 10 | block size is 16
elapsed time = 16.53 | seconds power is 7 | number of threads is 10 | block size is 16
elapsed time = 16.96 | seconds power is 8 | number of threads is 10 | block size is 16
elapsed time = 17.39 | seconds power is 9 | number of threads is 10 | block size is 16
elapsed time = 17.82 | seconds power is 10 | number of threads is 10 | block size is 16
elapsed time = 18.26 | seconds power is 11 | number of threads is 10 | block size is 16
elapsed time = 18.71 | seconds power is 12 | number of threads is 10 | block size is 16
elapsed time = 19.13 | seconds power is 13 | number of threads is 10 | block size is 16
elapsed time = 19.51 | seconds power is 14 | number of threads is 10 | block size is 16
elapsed time = 19.94 | seconds power is 15 | number of threads is 10 | block size is 16
elapsed time = 20.39 | seconds power is 16 | number of threads is 10 | block size is 16
elapsed time = 20.85 | seconds power is 2 | number of threads is 10 | block size is 32
elapsed time = 21.25 | seconds power is 3 | number of threads is 10 | block size is 32
elapsed time = 21.66 | seconds power is 4 | number of threads is 10 | block size is 32
elapsed time = 22.06 | seconds power is 5 | number of threads is 10 | block size is 32
elapsed time = 22.45 | seconds power is 6 | number of threads is 10 | block size is 32
elapsed time = 22.86 | seconds power is 7 | number of threads is 10 | block size is 32
elapsed time = 23.33 | seconds power is 8 | number of threads is 10 | block size is 32
elapsed time = 23.78 | seconds power is 9 | number of threads is 10 | block size is 32
elapsed time = 24.23 | seconds power is 10 | number of threads is 10 | block size is 32
elapsed time = 24.61 | seconds power is 11 | number of threads is 10 | block size is 32
elapsed time = 25.00 | seconds power is 12 | number of threads is 10 | block size is 32
elapsed time = 25.40 | seconds power is 13 | number of threads is 10 | block size is 32
elapsed time = 25.81 | seconds power is 14 | number of threads is 10 | block size is 32
elapsed time = 26.27 | seconds power is 15 | number of threads is 10 | block size is 32
elapsed time = 26.71 | seconds power is 16 | number of threads is 10 | block size is 32
elapsed time = 27.14 | seconds power is 2 | number of threads is 10 | block size is 64
elapsed time = 27.59 | seconds power is 3 | number of threads is 10 | block size is 64
elapsed time = 28.02 | seconds power is 4 | number of threads is 10 | block size is 64
elapsed time = 28.46 | seconds power is 5 | number of threads is 10 | block size is 64
elapsed time = 28.90 | seconds power is 6 | number of threads is 10 | block size is 64
elapsed time = 29.37 | seconds power is 7 | number of threads is 10 | block size is 64
elapsed time = 29.80 | seconds power is 8 | number of threads is 10 | block size is 64
elapsed time = 30.23 | seconds power is 9 | number of threads is 10 | block size is 64
elapsed time = 30.70 | seconds power is 10 | number of threads is 10 | block size is 64
elapsed time = 31.14 | seconds power is 11 | number of threads is 10 | block size is 64
elapsed time = 31.58 | seconds power is 12 | number of threads is 10 | block size is 64
elapsed time = 32.06 | seconds power is 13 | number of threads is 10 | block size is 64
elapsed time = 32.52 | seconds power is 14 | number of threads is 10 | block size is 64
elapsed time = 32.95 | seconds power is 15 | number of threads is 10 | block size is 64
elapsed time = 33.39 | seconds power is 16 | number of threads is 10 | block size is 64
1024 10 thread done
elapsed time = 0.44 | seconds power is 2 | number of threads is 12 | block size is 4
elapsed time = 0.90 | seconds power is 3 | number of threads is 12 | block size is 4
elapsed time = 1.38 | seconds power is 4 | number of threads is 12 | block size is 4
elapsed time = 1.82 | seconds power is 5 | number of threads is 12 | block size is 4
elapsed time = 2.28 | seconds power is 6 | number of threads is 12 | block size is 4
elapsed time = 2.74 | seconds power is 7 | number of threads is 12 | block size is 4
elapsed time = 3.19 | seconds power is 8 | number of threads is 12 | block size is 4
elapsed time = 3.66 | seconds power is 9 | number of threads is 12 | block size is 4
elapsed time = 4.11 | seconds power is 10 | number of threads is 12 | block size is 4
elapsed time = 4.56 | seconds power is 11 | number of threads is 12 | block size is 4
elapsed time = 5.01 | seconds power is 12 | number of threads is 12 | block size is 4
elapsed time = 5.45 | seconds power is 13 | number of threads is 12 | block size is 4
elapsed time = 5.91 | seconds power is 14 | number of threads is 12 | block size is 4
elapsed time = 6.39 | seconds power is 15 | number of threads is 12 | block size is 4
elapsed time = 6.85 | seconds power is 16 | number of threads is 12 | block size is 4
elapsed time = 7.27 | seconds power is 2 | number of threads is 12 | block size is 8
elapsed time = 7.68 | seconds power is 3 | number of threads is 12 | block size is 8
elapsed time = 8.09 | seconds power is 4 | number of threads is 12 | block size is 8
elapsed time = 8.51 | seconds power is 5 | number of threads is 12 | block size is 8
elapsed time = 8.91 | seconds power is 6 | number of threads is 12 | block size is 8
elapsed time = 9.30 | seconds power is 7 | number of threads is 12 | block size is 8
elapsed time = 9.69 | seconds power is 8 | number of threads is 12 | block size is 8
elapsed time = 10.09 | seconds power is 9 | number of threads is 12 | block size is 8
elapsed time = 10.50 | seconds power is 10 | number of threads is 12 | block size is 8
elapsed time = 10.89 | seconds power is 11 | number of threads is 12 | block size is 8
elapsed time = 11.32 | seconds power is 12 | number of threads is 12 | block size is 8
elapsed time = 11.70 | seconds power is 13 | number of threads is 12 | block size is 8
elapsed time = 12.11 | seconds power is 14 | number of threads is 12 | block size is 8
elapsed time = 12.51 | seconds power is 15 | number of threads is 12 | block size is 8
elapsed time = 12.94 | seconds power is 16 | number of threads is 12 | block size is 8
elapsed time = 13.31 | seconds power is 2 | number of threads is 12 | block size is 16
elapsed time = 13.71 | seconds power is 3 | number of threads is 12 | block size is 16
elapsed time = 14.12 | seconds power is 4 | number of threads is 12 | block size is 16
elapsed time = 14.49 | seconds power is 5 | number of threads is 12 | block size is 16
elapsed time = 14.87 | seconds power is 6 | number of threads is 12 | block size is 16
elapsed time = 15.26 | seconds power is 7 | number of threads is 12 | block size is 16
elapsed time = 15.66 | seconds power is 8 | number of threads is 12 | block size is 16
elapsed time = 16.06 | seconds power is 9 | number of threads is 12 | block size is 16
elapsed time = 16.44 | seconds power is 10 | number of threads is 12 | block size is 16
elapsed time = 16.84 | seconds power is 11 | number of threads is 12 | block size is 16
elapsed time = 17.22 | seconds power is 12 | number of threads is 12 | block size is 16
elapsed time = 17.61 | seconds power is 13 | number of threads is 12 | block size is 16
elapsed time = 18.01 | seconds power is 14 | number of threads is 12 | block size is 16
elapsed time = 18.39 | seconds power is 15 | number of threads is 12 | block size is 16
elapsed time = 18.78 | seconds power is 16 | number of threads is 12 | block size is 16
elapsed time = 19.15 | seconds power is 2 | number of threads is 12 | block size is 32
elapsed time = 19.53 | seconds power is 3 | number of threads is 12 | block size is 32
elapsed time = 19.91 | seconds power is 4 | number of threads is 12 | block size is 32
elapsed time = 20.29 | seconds power is 5 | number of threads is 12 | block size is 32
elapsed time = 20.66 | seconds power is 6 | number of threads is 12 | block size is 32
elapsed time = 21.04 | seconds power is 7 | number of threads is 12 | block size is 32
elapsed time = 21.41 | seconds power is 8 | number of threads is 12 | block size is 32
elapsed time = 21.78 | seconds power is 9 | number of threads is 12 | block size is 32
elapsed time = 22.18 | seconds power is 10 | number of threads is 12 | block size is 32
elapsed time = 22.54 | seconds power is 11 | number of threads is 12 | block size is 32
elapsed time = 22.92 | seconds power is 12 | number of threads is 12 | block size is 32
elapsed time = 23.29 | seconds power is 13 | number of threads is 12 | block size is 32
elapsed time = 23.67 | seconds power is 14 | number of threads is 12 | block size is 32
elapsed time = 24.04 | seconds power is 15 | number of threads is 12 | block size is 32
elapsed time = 24.43 | seconds power is 16 | number of threads is 12 | block size is 32
elapsed time = 24.86 | seconds power is 2 | number of threads is 12 | block size is 64
elapsed time = 25.29 | seconds power is 3 | number of threads is 12 | block size is 64
elapsed time = 25.72 | seconds power is 4 | number of threads is 12 | block size is 64
elapsed time = 26.17 | seconds power is 5 | number of threads is 12 | block size is 64
elapsed time = 26.62 | seconds power is 6 | number of threads is 12 | block size is 64
elapsed time = 27.05 | seconds power is 7 | number of threads is 12 | block size is 64
elapsed time = 27.50 | seconds power is 8 | number of threads is 12 | block size is 64
elapsed time = 27.92 | seconds power is 9 | number of threads is 12 | block size is 64
elapsed time = 28.36 | seconds power is 10 | number of threads is 12 | block size is 64
elapsed time = 28.80 | seconds power is 11 | number of threads is 12 | block size is 64
elapsed time = 29.22 | seconds power is 12 | number of threads is 12 | block size is 64
elapsed time = 29.66 | seconds power is 13 | number of threads is 12 | block size is 64
elapsed time = 30.11 | seconds power is 14 | number of threads is 12 | block size is 64
elapsed time = 30.55 | seconds power is 15 | number of threads is 12 | block size is 64
elapsed time = 30.99 | seconds power is 16 | number of threads is 12 | block size is 64
1024 12 thread done
elapsed time = 0.43 | seconds power is 2 | number of threads is 14 | block size is 4
elapsed time = 0.86 | seconds power is 3 | number of threads is 14 | block size is 4
elapsed time = 1.31 | seconds power is 4 | number of threads is 14 | block size is 4
elapsed time = 1.74 | seconds power is 5 | number of threads is 14 | block size is 4
elapsed time = 2.18 | seconds power is 6 | number of threads is 14 | block size is 4
elapsed time = 2.62 | seconds power is 7 | number of threads is 14 | block size is 4
elapsed time = 3.08 | seconds power is 8 | number of threads is 14 | block size is 4
elapsed time = 3.53 | seconds power is 9 | number of threads is 14 | block size is 4
elapsed time = 3.97 | seconds power is 10 | number of threads is 14 | block size is 4
elapsed time = 4.40 | seconds power is 11 | number of threads is 14 | block size is 4
elapsed time = 4.86 | seconds power is 12 | number of threads is 14 | block size is 4
elapsed time = 5.29 | seconds power is 13 | number of threads is 14 | block size is 4
elapsed time = 5.72 | seconds power is 14 | number of threads is 14 | block size is 4
elapsed time = 6.18 | seconds power is 15 | number of threads is 14 | block size is 4
elapsed time = 6.62 | seconds power is 16 | number of threads is 14 | block size is 4
elapsed time = 7.04 | seconds power is 2 | number of threads is 14 | block size is 8
elapsed time = 7.43 | seconds power is 3 | number of threads is 14 | block size is 8
elapsed time = 7.81 | seconds power is 4 | number of threads is 14 | block size is 8
elapsed time = 8.20 | seconds power is 5 | number of threads is 14 | block size is 8
elapsed time = 8.62 | seconds power is 6 | number of threads is 14 | block size is 8
elapsed time = 9.01 | seconds power is 7 | number of threads is 14 | block size is 8
elapsed time = 9.42 | seconds power is 8 | number of threads is 14 | block size is 8
elapsed time = 9.82 | seconds power is 9 | number of threads is 14 | block size is 8
elapsed time = 10.22 | seconds power is 10 | number of threads is 14 | block size is 8
elapsed time = 10.63 | seconds power is 11 | number of threads is 14 | block size is 8
elapsed time = 11.05 | seconds power is 12 | number of threads is 14 | block size is 8
elapsed time = 11.46 | seconds power is 13 | number of threads is 14 | block size is 8
elapsed time = 11.84 | seconds power is 14 | number of threads is 14 | block size is 8
elapsed time = 12.29 | seconds power is 15 | number of threads is 14 | block size is 8
elapsed time = 12.67 | seconds power is 16 | number of threads is 14 | block size is 8
elapsed time = 13.06 | seconds power is 2 | number of threads is 14 | block size is 16
elapsed time = 13.44 | seconds power is 3 | number of threads is 14 | block size is 16
elapsed time = 13.85 | seconds power is 4 | number of threads is 14 | block size is 16
elapsed time = 14.23 | seconds power is 5 | number of threads is 14 | block size is 16
elapsed time = 14.61 | seconds power is 6 | number of threads is 14 | block size is 16
elapsed time = 15.00 | seconds power is 7 | number of threads is 14 | block size is 16
elapsed time = 15.40 | seconds power is 8 | number of threads is 14 | block size is 16
elapsed time = 15.79 | seconds power is 9 | number of threads is 14 | block size is 16
elapsed time = 16.18 | seconds power is 10 | number of threads is 14 | block size is 16
elapsed time = 16.57 | seconds power is 11 | number of threads is 14 | block size is 16
elapsed time = 16.97 | seconds power is 12 | number of threads is 14 | block size is 16
elapsed time = 17.39 | seconds power is 13 | number of threads is 14 | block size is 16
elapsed time = 17.77 | seconds power is 14 | number of threads is 14 | block size is 16
elapsed time = 18.16 | seconds power is 15 | number of threads is 14 | block size is 16
elapsed time = 18.55 | seconds power is 16 | number of threads is 14 | block size is 16
elapsed time = 18.97 | seconds power is 2 | number of threads is 14 | block size is 32
elapsed time = 19.37 | seconds power is 3 | number of threads is 14 | block size is 32
elapsed time = 19.78 | seconds power is 4 | number of threads is 14 | block size is 32
elapsed time = 20.21 | seconds power is 5 | number of threads is 14 | block size is 32
elapsed time = 20.62 | seconds power is 6 | number of threads is 14 | block size is 32
elapsed time = 21.02 | seconds power is 7 | number of threads is 14 | block size is 32
elapsed time = 21.43 | seconds power is 8 | number of threads is 14 | block size is 32
elapsed time = 21.81 | seconds power is 9 | number of threads is 14 | block size is 32
elapsed time = 22.22 | seconds power is 10 | number of threads is 14 | block size is 32
elapsed time = 22.65 | seconds power is 11 | number of threads is 14 | block size is 32
elapsed time = 23.04 | seconds power is 12 | number of threads is 14 | block size is 32
elapsed time = 23.39 | seconds power is 13 | number of threads is 14 | block size is 32
elapsed time = 23.76 | seconds power is 14 | number of threads is 14 | block size is 32
elapsed time = 24.12 | seconds power is 15 | number of threads is 14 | block size is 32
elapsed time = 24.53 | seconds power is 16 | number of threads is 14 | block size is 32
elapsed time = 25.00 | seconds power is 2 | number of threads is 14 | block size is 64
elapsed time = 25.38 | seconds power is 3 | number of threads is 14 | block size is 64
elapsed time = 25.77 | seconds power is 4 | number of threads is 14 | block size is 64
elapsed time = 26.16 | seconds power is 5 | number of threads is 14 | block size is 64
elapsed time = 26.55 | seconds power is 6 | number of threads is 14 | block size is 64
elapsed time = 26.94 | seconds power is 7 | number of threads is 14 | block size is 64
elapsed time = 27.33 | seconds power is 8 | number of threads is 14 | block size is 64
elapsed time = 27.72 | seconds power is 9 | number of threads is 14 | block size is 64
elapsed time = 28.10 | seconds power is 10 | number of threads is 14 | block size is 64
elapsed time = 28.51 | seconds power is 11 | number of threads is 14 | block size is 64
elapsed time = 28.99 | seconds power is 12 | number of threads is 14 | block size is 64
elapsed time = 29.46 | seconds power is 13 | number of threads is 14 | block size is 64
elapsed time = 29.94 | seconds power is 14 | number of threads is 14 | block size is 64
elapsed time = 30.42 | seconds power is 15 | number of threads is 14 | block size is 64
elapsed time = 30.87 | seconds power is 16 | number of threads is 14 | block size is 64
1024 14 thread done
elapsed time = 0.41 | seconds power is 2 | number of threads is 16 | block size is 4
elapsed time = 0.83 | seconds power is 3 | number of threads is 16 | block size is 4
elapsed time = 1.27 | seconds power is 4 | number of threads is 16 | block size is 4
elapsed time = 1.68 | seconds power is 5 | number of threads is 16 | block size is 4
elapsed time = 2.11 | seconds power is 6 | number of threads is 16 | block size is 4
elapsed time = 2.55 | seconds power is 7 | number of threads is 16 | block size is 4
elapsed time = 2.99 | seconds power is 8 | number of threads is 16 | block size is 4
elapsed time = 3.41 | seconds power is 9 | number of threads is 16 | block size is 4
elapsed time = 3.84 | seconds power is 10 | number of threads is 16 | block size is 4
elapsed time = 4.29 | seconds power is 11 | number of threads is 16 | block size is 4
elapsed time = 4.71 | seconds power is 12 | number of threads is 16 | block size is 4
elapsed time = 5.15 | seconds power is 13 | number of threads is 16 | block size is 4
elapsed time = 5.56 | seconds power is 14 | number of threads is 16 | block size is 4
elapsed time = 6.00 | seconds power is 15 | number of threads is 16 | block size is 4
elapsed time = 6.42 | seconds power is 16 | number of threads is 16 | block size is 4
elapsed time = 6.83 | seconds power is 2 | number of threads is 16 | block size is 8
elapsed time = 7.21 | seconds power is 3 | number of threads is 16 | block size is 8
elapsed time = 7.62 | seconds power is 4 | number of threads is 16 | block size is 8
elapsed time = 8.01 | seconds power is 5 | number of threads is 16 | block size is 8
elapsed time = 8.38 | seconds power is 6 | number of threads is 16 | block size is 8
elapsed time = 8.79 | seconds power is 7 | number of threads is 16 | block size is 8
elapsed time = 9.18 | seconds power is 8 | number of threads is 16 | block size is 8
elapsed time = 9.58 | seconds power is 9 | number of threads is 16 | block size is 8
elapsed time = 9.96 | seconds power is 10 | number of threads is 16 | block size is 8
elapsed time = 10.36 | seconds power is 11 | number of threads is 16 | block size is 8
elapsed time = 10.76 | seconds power is 12 | number of threads is 16 | block size is 8
elapsed time = 11.13 | seconds power is 13 | number of threads is 16 | block size is 8
elapsed time = 11.54 | seconds power is 14 | number of threads is 16 | block size is 8
elapsed time = 11.92 | seconds power is 15 | number of threads is 16 | block size is 8
elapsed time = 12.30 | seconds power is 16 | number of threads is 16 | block size is 8
elapsed time = 12.67 | seconds power is 2 | number of threads is 16 | block size is 16
elapsed time = 13.05 | seconds power is 3 | number of threads is 16 | block size is 16
elapsed time = 13.43 | seconds power is 4 | number of threads is 16 | block size is 16
elapsed time = 13.81 | seconds power is 5 | number of threads is 16 | block size is 16
elapsed time = 14.17 | seconds power is 6 | number of threads is 16 | block size is 16
elapsed time = 14.55 | seconds power is 7 | number of threads is 16 | block size is 16
elapsed time = 14.95 | seconds power is 8 | number of threads is 16 | block size is 16
elapsed time = 15.31 | seconds power is 9 | number of threads is 16 | block size is 16
elapsed time = 15.69 | seconds power is 10 | number of threads is 16 | block size is 16
elapsed time = 16.06 | seconds power is 11 | number of threads is 16 | block size is 16
elapsed time = 16.43 | seconds power is 12 | number of threads is 16 | block size is 16
elapsed time = 16.79 | seconds power is 13 | number of threads is 16 | block size is 16
elapsed time = 17.16 | seconds power is 14 | number of threads is 16 | block size is 16
elapsed time = 17.56 | seconds power is 15 | number of threads is 16 | block size is 16
elapsed time = 17.93 | seconds power is 16 | number of threads is 16 | block size is 16
elapsed time = 18.30 | seconds power is 2 | number of threads is 16 | block size is 32
elapsed time = 18.67 | seconds power is 3 | number of threads is 16 | block size is 32
elapsed time = 19.07 | seconds power is 4 | number of threads is 16 | block size is 32
elapsed time = 19.46 | seconds power is 5 | number of threads is 16 | block size is 32
elapsed time = 19.84 | seconds power is 6 | number of threads is 16 | block size is 32
elapsed time = 20.21 | seconds power is 7 | number of threads is 16 | block size is 32
elapsed time = 20.57 | seconds power is 8 | number of threads is 16 | block size is 32
elapsed time = 20.97 | seconds power is 9 | number of threads is 16 | block size is 32
elapsed time = 21.35 | seconds power is 10 | number of threads is 16 | block size is 32
elapsed time = 21.72 | seconds power is 11 | number of threads is 16 | block size is 32
elapsed time = 22.07 | seconds power is 12 | number of threads is 16 | block size is 32
elapsed time = 22.45 | seconds power is 13 | number of threads is 16 | block size is 32
elapsed time = 22.81 | seconds power is 14 | number of threads is 16 | block size is 32
elapsed time = 23.21 | seconds power is 15 | number of threads is 16 | block size is 32
elapsed time = 23.59 | seconds power is 16 | number of threads is 16 | block size is 32
elapsed time = 23.99 | seconds power is 2 | number of threads is 16 | block size is 64
elapsed time = 24.35 | seconds power is 3 | number of threads is 16 | block size is 64
elapsed time = 24.71 | seconds power is 4 | number of threads is 16 | block size is 64
elapsed time = 25.09 | seconds power is 5 | number of threads is 16 | block size is 64
elapsed time = 25.46 | seconds power is 6 | number of threads is 16 | block size is 64
elapsed time = 25.84 | seconds power is 7 | number of threads is 16 | block size is 64
elapsed time = 26.21 | seconds power is 8 | number of threads is 16 | block size is 64
elapsed time = 26.60 | seconds power is 9 | number of threads is 16 | block size is 64
elapsed time = 26.96 | seconds power is 10 | number of threads is 16 | block size is 64
elapsed time = 27.34 | seconds power is 11 | number of threads is 16 | block size is 64
elapsed time = 27.71 | seconds power is 12 | number of threads is 16 | block size is 64
elapsed time = 28.07 | seconds power is 13 | number of threads is 16 | block size is 64
elapsed time = 28.44 | seconds power is 14 | number of threads is 16 | block size is 64
elapsed time = 28.81 | seconds power is 15 | number of threads is 16 | block size is 64
elapsed time = 29.19 | seconds power is 16 | number of threads is 16 | block size is 64
1024 16 thread done
