elapsed time = 3.44 | seconds power is 2 | number of threads is 1 | block size is 4
elapsed time = 6.10 | seconds power is 13 | number of threads is 10 | block size is 4
elapsed time = 6.60 | seconds power is 14 | number of threads is 10 | block size is 4
elapsed time = 7.11 | seconds power is 15 | number of threads is 10 | block size is 4
elapsed time = 7.62 | seconds power is 16 | number of threads is 10 | block size is 4
elapsed time = 8.07 | seconds power is 2 | number of threads is 10 | block size is 8
elapsed time = 8.52 | seconds power is 3 | number of threads is 10 | block size is 8
elapsed time = 8.97 | seconds power is 4 | number of threads is 10 | block size is 8
elapsed time = 9.42 | seconds power is 5 | number of threads is 10 | block size is 8
elapsed time = 9.87 | seconds power is 6 | number of threads is 10 | block size is 8
elapsed time = 10.32 | seconds power is 7 | number of threads is 10 | block size is 8
elapsed time = 10.77 | seconds power is 8 | number of threads is 10 | block size is 8
elapsed time = 11.22 | seconds power is 9 | number of threads is 10 | block size is 8
elapsed time = 11.67 | seconds power is 10 | number of threads is 10 | block size is 8
elapsed time = 12.12 | seconds power is 11 | number of threads is 10 | block size is 8
elapsed time = 12.58 | seconds power is 12 | number of threads is 10 | block size is 8
elapsed time = 13.02 | seconds power is 13 | number of threads is 10 | block size is 8
elapsed time = 13.47 | seconds power is 14 | number of threads is 10 | block size is 8
elapsed time = 13.92 | seconds power is 15 | number of threads is 10 | block size is 8
elapsed time = 14.37 | seconds power is 16 | number of threads is 10 | block size is 8
elapsed time = 14.80 | seconds power is 2 | number of threads is 10 | block size is 16
elapsed time = 15.23 | seconds power is 3 | number of threads is 10 | block size is 16
elapsed time = 15.67 | seconds power is 4 | number of threads is 10 | block size is 16
elapsed time = 16.10 | seconds power is 5 | number of threads is 10 | block size is 16
elapsed time = 16.53 | seconds power is 6 | number of threads is 10 | block size is 16
elapsed time = 16.97 | seconds power is 7 | number of threads is 10 | block size is 16
elapsed time = 17.41 | seconds power is 8 | number of threads is 10 | block size is 16
elapsed time = 17.84 | seconds power is 9 | number of threads is 10 | block size is 16
elapsed time = 18.28 | seconds power is 10 | number of threads is 10 | block size is 16
elapsed time = 18.72 | seconds power is 11 | number of threads is 10 | block size is 16
elapsed time = 19.19 | seconds power is 12 | number of threads is 10 | block size is 16
elapsed time = 19.61 | seconds power is 13 | number of threads is 10 | block size is 16
elapsed time = 20.04 | seconds power is 14 | number of threads is 10 | block size is 16
elapsed time = 20.48 | seconds power is 15 | number of threads is 10 | block size is 16
elapsed time = 20.91 | seconds power is 16 | number of threads is 10 | block size is 16
elapsed time = 21.37 | seconds power is 2 | number of threads is 10 | block size is 32
elapsed time = 21.82 | seconds power is 3 | number of threads is 10 | block size is 32
elapsed time = 22.30 | seconds power is 4 | number of threads is 10 | block size is 32
elapsed time = 22.75 | seconds power is 5 | number of threads is 10 | block size is 32
elapsed time = 23.20 | seconds power is 6 | number of threads is 10 | block size is 32
elapsed time = 23.66 | seconds power is 7 | number of threads is 10 | block size is 32
elapsed time = 24.12 | seconds power is 8 | number of threads is 10 | block size is 32
elapsed time = 24.57 | seconds power is 9 | number of threads is 10 | block size is 32
elapsed time = 25.04 | seconds power is 10 | number of threads is 10 | block size is 32
elapsed time = 25.49 | seconds power is 11 | number of threads is 10 | block size is 32
elapsed time = 25.94 | seconds power is 12 | number of threads is 10 | block size is 32
elapsed time = 26.41 | seconds power is 13 | number of threads is 10 | block size is 32
elapsed time = 26.85 | seconds power is 14 | number of threads is 10 | block size is 32
elapsed time = 27.32 | seconds power is 15 | number of threads is 10 | block size is 32
elapsed time = 27.78 | seconds power is 16 | number of threads is 10 | block size is 32
elapsed time = 28.23 | seconds power is 2 | number of threads is 10 | block size is 64
elapsed time = 28.68 | seconds power is 3 | number of threads is 10 | block size is 64
elapsed time = 29.13 | seconds power is 4 | number of threads is 10 | block size is 64
elapsed time = 29.59 | seconds power is 5 | number of threads is 10 | block size is 64
elapsed time = 30.05 | seconds power is 6 | number of threads is 10 | block size is 64
elapsed time = 30.50 | seconds power is 7 | number of threads is 10 | block size is 64
elapsed time = 30.94 | seconds power is 8 | number of threads is 10 | block size is 64
elapsed time = 31.39 | seconds power is 9 | number of threads is 10 | block size is 64
elapsed time = 31.84 | seconds power is 10 | number of threads is 10 | block size is 64
elapsed time = 32.28 | seconds power is 11 | number of threads is 10 | block size is 64
elapsed time = 32.75 | seconds power is 12 | number of threads is 10 | block size is 64
elapsed time = 33.19 | seconds power is 13 | number of threads is 10 | block size is 64
elapsed time = 33.64 | seconds power is 14 | number of threads is 10 | block size is 64
elapsed time = 34.09 | seconds power is 15 | number of threads is 10 | block size is 64
elapsed time = 34.54 | seconds power is 16 | number of threads is 10 | block size is 64
1024 10 thread done
elapsed time = 0.46 | seconds power is 2 | number of threads is 12 | block size is 4
elapsed time = 0.91 | seconds power is 3 | number of threads is 12 | block size is 4
elapsed time = 1.37 | seconds power is 4 | number of threads is 12 | block size is 4
elapsed time = 1.84 | seconds power is 5 | number of threads is 12 | block size is 4
elapsed time = 2.31 | seconds power is 6 | number of threads is 12 | block size is 4
elapsed time = 2.76 | seconds power is 7 | number of threads is 12 | block size is 4
elapsed time = 3.23 | seconds power is 8 | number of threads is 12 | block size is 4
elapsed time = 3.68 | seconds power is 9 | number of threads is 12 | block size is 4
elapsed time = 4.13 | seconds power is 10 | number of threads is 12 | block size is 4
elapsed time = 4.59 | seconds power is 11 | number of threads is 12 | block size is 4
elapsed time = 5.04 | seconds power is 12 | number of threads is 12 | block size is 4
elapsed time = 5.50 | seconds power is 13 | number of threads is 12 | block size is 4
elapsed time = 5.96 | seconds power is 14 | number of threads is 12 | block size is 4
elapsed time = 6.41 | seconds power is 15 | number of threads is 12 | block size is 4
elapsed time = 6.86 | seconds power is 16 | number of threads is 12 | block size is 4
elapsed time = 7.27 | seconds power is 2 | number of threads is 12 | block size is 8
elapsed time = 7.67 | seconds power is 3 | number of threads is 12 | block size is 8
elapsed time = 8.08 | seconds power is 4 | number of threads is 12 | block size is 8
elapsed time = 8.49 | seconds power is 5 | number of threads is 12 | block size is 8
elapsed time = 8.89 | seconds power is 6 | number of threads is 12 | block size is 8
elapsed time = 9.29 | seconds power is 7 | number of threads is 12 | block size is 8
elapsed time = 9.71 | seconds power is 8 | number of threads is 12 | block size is 8
elapsed time = 10.11 | seconds power is 9 | number of threads is 12 | block size is 8
elapsed time = 10.54 | seconds power is 10 | number of threads is 12 | block size is 8
elapsed time = 10.95 | seconds power is 11 | number of threads is 12 | block size is 8
elapsed time = 11.36 | seconds power is 12 | number of threads is 12 | block size is 8
elapsed time = 11.77 | seconds power is 13 | number of threads is 12 | block size is 8
elapsed time = 12.22 | seconds power is 14 | number of threads is 12 | block size is 8
elapsed time = 12.61 | seconds power is 15 | number of threads is 12 | block size is 8
elapsed time = 13.04 | seconds power is 16 | number of threads is 12 | block size is 8
elapsed time = 13.39 | seconds power is 2 | number of threads is 12 | block size is 16
elapsed time = 13.79 | seconds power is 3 | number of threads is 12 | block size is 16
elapsed time = 14.16 | seconds power is 4 | number of threads is 12 | block size is 16
elapsed time = 14.56 | seconds power is 5 | number of threads is 12 | block size is 16
elapsed time = 14.95 | seconds power is 6 | number of threads is 12 | block size is 16
elapsed time = 15.34 | seconds power is 7 | number of threads is 12 | block size is 16
elapsed time = 15.74 | seconds power is 8 | number of threads is 12 | block size is 16
elapsed time = 16.13 | seconds power is 9 | number of threads is 12 | block size is 16
elapsed time = 16.55 | seconds power is 10 | number of threads is 12 | block size is 16
elapsed time = 16.95 | seconds power is 11 | number of threads is 12 | block size is 16
elapsed time = 17.36 | seconds power is 12 | number of threads is 12 | block size is 16
elapsed time = 17.75 | seconds power is 13 | number of threads is 12 | block size is 16
elapsed time = 18.14 | seconds power is 14 | number of threads is 12 | block size is 16
elapsed time = 18.55 | seconds power is 15 | number of threads is 12 | block size is 16
elapsed time = 18.94 | seconds power is 16 | number of threads is 12 | block size is 16
elapsed time = 19.32 | seconds power is 2 | number of threads is 12 | block size is 32
elapsed time = 19.71 | seconds power is 3 | number of threads is 12 | block size is 32
elapsed time = 20.12 | seconds power is 4 | number of threads is 12 | block size is 32
elapsed time = 20.51 | seconds power is 5 | number of threads is 12 | block size is 32
elapsed time = 20.89 | seconds power is 6 | number of threads is 12 | block size is 32
elapsed time = 21.30 | seconds power is 7 | number of threads is 12 | block size is 32
elapsed time = 21.68 | seconds power is 8 | number of threads is 12 | block size is 32
elapsed time = 22.07 | seconds power is 9 | number of threads is 12 | block size is 32
elapsed time = 22.47 | seconds power is 10 | number of threads is 12 | block size is 32
elapsed time = 22.86 | seconds power is 11 | number of threads is 12 | block size is 32
elapsed time = 23.26 | seconds power is 12 | number of threads is 12 | block size is 32
elapsed time = 23.65 | seconds power is 13 | number of threads is 12 | block size is 32
elapsed time = 24.05 | seconds power is 14 | number of threads is 12 | block size is 32
elapsed time = 24.44 | seconds power is 15 | number of threads is 12 | block size is 32
elapsed time = 24.85 | seconds power is 16 | number of threads is 12 | block size is 32
elapsed time = 25.31 | seconds power is 2 | number of threads is 12 | block size is 64
elapsed time = 25.75 | seconds power is 3 | number of threads is 12 | block size is 64
elapsed time = 26.20 | seconds power is 4 | number of threads is 12 | block size is 64
elapsed time = 26.63 | seconds power is 5 | number of threads is 12 | block size is 64
elapsed time = 27.05 | seconds power is 6 | number of threads is 12 | block size is 64
elapsed time = 27.52 | seconds power is 7 | number of threads is 12 | block size is 64
elapsed time = 27.96 | seconds power is 8 | number of threads is 12 | block size is 64
elapsed time = 28.41 | seconds power is 9 | number of threads is 12 | block size is 64
elapsed time = 28.84 | seconds power is 10 | number of threads is 12 | block size is 64
elapsed time = 29.29 | seconds power is 11 | number of threads is 12 | block size is 64
elapsed time = 29.74 | seconds power is 12 | number of threads is 12 | block size is 64
elapsed time = 30.19 | seconds power is 13 | number of threads is 12 | block size is 64
elapsed time = 30.64 | seconds power is 14 | number of threads is 12 | block size is 64
elapsed time = 31.08 | seconds power is 15 | number of threads is 12 | block size is 64
elapsed time = 31.54 | seconds power is 16 | number of threads is 12 | block size is 64
1024 12 thread done
elapsed time = 0.43 | seconds power is 2 | number of threads is 14 | block size is 4
elapsed time = 0.87 | seconds power is 3 | number of threads is 14 | block size is 4
elapsed time = 1.32 | seconds power is 4 | number of threads is 14 | block size is 4
elapsed time = 1.78 | seconds power is 5 | number of threads is 14 | block size is 4
elapsed time = 2.23 | seconds power is 6 | number of threads is 14 | block size is 4
elapsed time = 2.68 | seconds power is 7 | number of threads is 14 | block size is 4
elapsed time = 3.11 | seconds power is 8 | number of threads is 14 | block size is 4
elapsed time = 3.57 | seconds power is 9 | number of threads is 14 | block size is 4
elapsed time = 4.01 | seconds power is 10 | number of threads is 14 | block size is 4
elapsed time = 4.46 | seconds power is 11 | number of threads is 14 | block size is 4
elapsed time = 4.93 | seconds power is 12 | number of threads is 14 | block size is 4
elapsed time = 5.36 | seconds power is 13 | number of threads is 14 | block size is 4
elapsed time = 5.83 | seconds power is 14 | number of threads is 14 | block size is 4
elapsed time = 6.28 | seconds power is 15 | number of threads is 14 | block size is 4
elapsed time = 6.72 | seconds power is 16 | number of threads is 14 | block size is 4
elapsed time = 7.12 | seconds power is 2 | number of threads is 14 | block size is 8
elapsed time = 7.52 | seconds power is 3 | number of threads is 14 | block size is 8
elapsed time = 7.93 | seconds power is 4 | number of threads is 14 | block size is 8
elapsed time = 8.34 | seconds power is 5 | number of threads is 14 | block size is 8
elapsed time = 8.74 | seconds power is 6 | number of threads is 14 | block size is 8
elapsed time = 9.16 | seconds power is 7 | number of threads is 14 | block size is 8
elapsed time = 9.56 | seconds power is 8 | number of threads is 14 | block size is 8
elapsed time = 9.98 | seconds power is 9 | number of threads is 14 | block size is 8
elapsed time = 10.39 | seconds power is 10 | number of threads is 14 | block size is 8
elapsed time = 10.80 | seconds power is 11 | number of threads is 14 | block size is 8
elapsed time = 11.19 | seconds power is 12 | number of threads is 14 | block size is 8
elapsed time = 11.61 | seconds power is 13 | number of threads is 14 | block size is 8
elapsed time = 12.04 | seconds power is 14 | number of threads is 14 | block size is 8
elapsed time = 12.44 | seconds power is 15 | number of threads is 14 | block size is 8
elapsed time = 12.85 | seconds power is 16 | number of threads is 14 | block size is 8
elapsed time = 13.25 | seconds power is 2 | number of threads is 14 | block size is 16
elapsed time = 13.64 | seconds power is 3 | number of threads is 14 | block size is 16
elapsed time = 14.06 | seconds power is 4 | number of threads is 14 | block size is 16
elapsed time = 14.46 | seconds power is 5 | number of threads is 14 | block size is 16
elapsed time = 14.84 | seconds power is 6 | number of threads is 14 | block size is 16
elapsed time = 15.23 | seconds power is 7 | number of threads is 14 | block size is 16
elapsed time = 15.61 | seconds power is 8 | number of threads is 14 | block size is 16
elapsed time = 16.01 | seconds power is 9 | number of threads is 14 | block size is 16
elapsed time = 16.40 | seconds power is 10 | number of threads is 14 | block size is 16
elapsed time = 16.79 | seconds power is 11 | number of threads is 14 | block size is 16
elapsed time = 17.18 | seconds power is 12 | number of threads is 14 | block size is 16
elapsed time = 17.57 | seconds power is 13 | number of threads is 14 | block size is 16
elapsed time = 17.96 | seconds power is 14 | number of threads is 14 | block size is 16
elapsed time = 18.35 | seconds power is 15 | number of threads is 14 | block size is 16
elapsed time = 18.75 | seconds power is 16 | number of threads is 14 | block size is 16
elapsed time = 19.16 | seconds power is 2 | number of threads is 14 | block size is 32
elapsed time = 19.57 | seconds power is 3 | number of threads is 14 | block size is 32
elapsed time = 19.99 | seconds power is 4 | number of threads is 14 | block size is 32
elapsed time = 20.40 | seconds power is 5 | number of threads is 14 | block size is 32
elapsed time = 20.82 | seconds power is 6 | number of threads is 14 | block size is 32
elapsed time = 21.23 | seconds power is 7 | number of threads is 14 | block size is 32
elapsed time = 21.65 | seconds power is 8 | number of threads is 14 | block size is 32
elapsed time = 22.04 | seconds power is 9 | number of threads is 14 | block size is 32
elapsed time = 22.47 | seconds power is 10 | number of threads is 14 | block size is 32
elapsed time = 22.89 | seconds power is 11 | number of threads is 14 | block size is 32
elapsed time = 23.33 | seconds power is 12 | number of threads is 14 | block size is 32
elapsed time = 23.75 | seconds power is 13 | number of threads is 14 | block size is 32
elapsed time = 24.16 | seconds power is 14 | number of threads is 14 | block size is 32
elapsed time = 24.53 | seconds power is 15 | number of threads is 14 | block size is 32
elapsed time = 24.93 | seconds power is 16 | number of threads is 14 | block size is 32
elapsed time = 25.40 | seconds power is 2 | number of threads is 14 | block size is 64
elapsed time = 25.87 | seconds power is 3 | number of threads is 14 | block size is 64
elapsed time = 26.38 | seconds power is 4 | number of threads is 14 | block size is 64
elapsed time = 26.76 | seconds power is 5 | number of threads is 14 | block size is 64
elapsed time = 27.16 | seconds power is 6 | number of threads is 14 | block size is 64
elapsed time = 27.56 | seconds power is 7 | number of threads is 14 | block size is 64
elapsed time = 27.96 | seconds power is 8 | number of threads is 14 | block size is 64
elapsed time = 28.35 | seconds power is 9 | number of threads is 14 | block size is 64
elapsed time = 28.76 | seconds power is 10 | number of threads is 14 | block size is 64
elapsed time = 29.18 | seconds power is 11 | number of threads is 14 | block size is 64
elapsed time = 29.69 | seconds power is 12 | number of threads is 14 | block size is 64
elapsed time = 30.17 | seconds power is 13 | number of threads is 14 | block size is 64
elapsed time = 30.64 | seconds power is 14 | number of threads is 14 | block size is 64
elapsed time = 31.11 | seconds power is 15 | number of threads is 14 | block size is 64
elapsed time = 31.59 | seconds power is 16 | number of threads is 14 | block size is 64
1024 14 thread done
elapsed time = 0.42 | seconds power is 2 | number of threads is 16 | block size is 4
elapsed time = 0.88 | seconds power is 3 | number of threads is 16 | block size is 4
elapsed time = 1.47 | seconds power is 4 | number of threads is 16 | block size is 4
elapsed time = 1.91 | seconds power is 5 | number of threads is 16 | block size is 4
elapsed time = 2.34 | seconds power is 6 | number of threads is 16 | block size is 4
elapsed time = 2.77 | seconds power is 7 | number of threads is 16 | block size is 4
elapsed time = 3.20 | seconds power is 8 | number of threads is 16 | block size is 4
elapsed time = 3.63 | seconds power is 9 | number of threads is 16 | block size is 4
elapsed time = 4.07 | seconds power is 10 | number of threads is 16 | block size is 4
elapsed time = 4.50 | seconds power is 11 | number of threads is 16 | block size is 4
elapsed time = 4.93 | seconds power is 12 | number of threads is 16 | block size is 4
elapsed time = 5.36 | seconds power is 13 | number of threads is 16 | block size is 4
elapsed time = 5.80 | seconds power is 14 | number of threads is 16 | block size is 4
elapsed time = 6.23 | seconds power is 15 | number of threads is 16 | block size is 4
elapsed time = 6.65 | seconds power is 16 | number of threads is 16 | block size is 4
elapsed time = 7.05 | seconds power is 2 | number of threads is 16 | block size is 8
elapsed time = 7.44 | seconds power is 3 | number of threads is 16 | block size is 8
elapsed time = 7.83 | seconds power is 4 | number of threads is 16 | block size is 8
elapsed time = 8.23 | seconds power is 5 | number of threads is 16 | block size is 8
elapsed time = 8.61 | seconds power is 6 | number of threads is 16 | block size is 8
elapsed time = 9.01 | seconds power is 7 | number of threads is 16 | block size is 8
elapsed time = 9.40 | seconds power is 8 | number of threads is 16 | block size is 8
elapsed time = 9.79 | seconds power is 9 | number of threads is 16 | block size is 8
elapsed time = 10.19 | seconds power is 10 | number of threads is 16 | block size is 8
elapsed time = 10.57 | seconds power is 11 | number of threads is 16 | block size is 8
elapsed time = 10.97 | seconds power is 12 | number of threads is 16 | block size is 8
elapsed time = 11.36 | seconds power is 13 | number of threads is 16 | block size is 8
elapsed time = 11.73 | seconds power is 14 | number of threads is 16 | block size is 8
elapsed time = 12.12 | seconds power is 15 | number of threads is 16 | block size is 8
elapsed time = 12.50 | seconds power is 16 | number of threads is 16 | block size is 8
elapsed time = 12.90 | seconds power is 2 | number of threads is 16 | block size is 16
elapsed time = 13.28 | seconds power is 3 | number of threads is 16 | block size is 16
elapsed time = 13.64 | seconds power is 4 | number of threads is 16 | block size is 16
elapsed time = 14.01 | seconds power is 5 | number of threads is 16 | block size is 16
elapsed time = 14.38 | seconds power is 6 | number of threads is 16 | block size is 16
elapsed time = 14.75 | seconds power is 7 | number of threads is 16 | block size is 16
elapsed time = 15.12 | seconds power is 8 | number of threads is 16 | block size is 16
elapsed time = 15.50 | seconds power is 9 | number of threads is 16 | block size is 16
elapsed time = 15.87 | seconds power is 10 | number of threads is 16 | block size is 16
elapsed time = 16.25 | seconds power is 11 | number of threads is 16 | block size is 16
elapsed time = 16.62 | seconds power is 12 | number of threads is 16 | block size is 16
elapsed time = 17.00 | seconds power is 13 | number of threads is 16 | block size is 16
elapsed time = 17.38 | seconds power is 14 | number of threads is 16 | block size is 16
elapsed time = 17.75 | seconds power is 15 | number of threads is 16 | block size is 16
elapsed time = 18.13 | seconds power is 16 | number of threads is 16 | block size is 16
elapsed time = 18.50 | seconds power is 2 | number of threads is 16 | block size is 32
elapsed time = 18.89 | seconds power is 3 | number of threads is 16 | block size is 32
elapsed time = 19.26 | seconds power is 4 | number of threads is 16 | block size is 32
elapsed time = 19.62 | seconds power is 5 | number of threads is 16 | block size is 32
elapsed time = 19.99 | seconds power is 6 | number of threads is 16 | block size is 32
elapsed time = 20.37 | seconds power is 7 | number of threads is 16 | block size is 32
elapsed time = 20.76 | seconds power is 8 | number of threads is 16 | block size is 32
elapsed time = 21.13 | seconds power is 9 | number of threads is 16 | block size is 32
elapsed time = 21.51 | seconds power is 10 | number of threads is 16 | block size is 32
elapsed time = 21.89 | seconds power is 11 | number of threads is 16 | block size is 32
elapsed time = 22.25 | seconds power is 12 | number of threads is 16 | block size is 32
elapsed time = 22.62 | seconds power is 13 | number of threads is 16 | block size is 32
elapsed time = 22.99 | seconds power is 14 | number of threads is 16 | block size is 32
elapsed time = 23.37 | seconds power is 15 | number of threads is 16 | block size is 32
elapsed time = 23.75 | seconds power is 16 | number of threads is 16 | block size is 32
elapsed time = 24.11 | seconds power is 2 | number of threads is 16 | block size is 64
elapsed time = 24.51 | seconds power is 3 | number of threads is 16 | block size is 64
elapsed time = 24.87 | seconds power is 4 | number of threads is 16 | block size is 64
elapsed time = 25.25 | seconds power is 5 | number of threads is 16 | block size is 64
elapsed time = 25.61 | seconds power is 6 | number of threads is 16 | block size is 64
elapsed time = 25.98 | seconds power is 7 | number of threads is 16 | block size is 64
elapsed time = 26.35 | seconds power is 8 | number of threads is 16 | block size is 64
elapsed time = 26.71 | seconds power is 9 | number of threads is 16 | block size is 64
elapsed time = 27.09 | seconds power is 10 | number of threads is 16 | block size is 64
elapsed time = 27.47 | seconds power is 11 | number of threads is 16 | block size is 64
elapsed time = 27.85 | seconds power is 12 | number of threads is 16 | block size is 64
elapsed time = 28.22 | seconds power is 13 | number of threads is 16 | block size is 64
elapsed time = 28.59 | seconds power is 14 | number of threads is 16 | block size is 64
elapsed time = 28.96 | seconds power is 15 | number of threads is 16 | block size is 64
elapsed time = 29.32 | seconds power is 16 | number of threads is 16 | block size is 64
1024 16 thread done
