elapsed time = 37.45 | seconds power is 2 | number of threads is 1 | block size is 4
elapsed time = 48.88 | seconds power is 12 | number of threads is 10 | block size is 4
elapsed time = 53.27 | seconds power is 13 | number of threads is 10 | block size is 4
elapsed time = 57.78 | seconds power is 14 | number of threads is 10 | block size is 4
elapsed time = 62.13 | seconds power is 15 | number of threads is 10 | block size is 4
elapsed time = 66.56 | seconds power is 16 | number of threads is 10 | block size is 4
elapsed time = 70.01 | seconds power is 2 | number of threads is 10 | block size is 8
elapsed time = 73.57 | seconds power is 3 | number of threads is 10 | block size is 8
elapsed time = 77.35 | seconds power is 4 | number of threads is 10 | block size is 8
elapsed time = 80.86 | seconds power is 5 | number of threads is 10 | block size is 8
elapsed time = 84.40 | seconds power is 6 | number of threads is 10 | block size is 8
elapsed time = 88.15 | seconds power is 7 | number of threads is 10 | block size is 8
elapsed time = 91.71 | seconds power is 8 | number of threads is 10 | block size is 8
elapsed time = 95.53 | seconds power is 9 | number of threads is 10 | block size is 8
elapsed time = 99.03 | seconds power is 10 | number of threads is 10 | block size is 8
elapsed time = 102.60 | seconds power is 11 | number of threads is 10 | block size is 8
elapsed time = 106.39 | seconds power is 12 | number of threads is 10 | block size is 8
elapsed time = 109.94 | seconds power is 13 | number of threads is 10 | block size is 8
elapsed time = 113.49 | seconds power is 14 | number of threads is 10 | block size is 8
elapsed time = 117.14 | seconds power is 15 | number of threads is 10 | block size is 8
elapsed time = 120.67 | seconds power is 16 | number of threads is 10 | block size is 8
elapsed time = 124.02 | seconds power is 2 | number of threads is 10 | block size is 16
elapsed time = 127.40 | seconds power is 3 | number of threads is 10 | block size is 16
elapsed time = 130.94 | seconds power is 4 | number of threads is 10 | block size is 16
elapsed time = 134.16 | seconds power is 5 | number of threads is 10 | block size is 16
elapsed time = 137.52 | seconds power is 6 | number of threads is 10 | block size is 16
elapsed time = 141.07 | seconds power is 7 | number of threads is 10 | block size is 16
elapsed time = 144.42 | seconds power is 8 | number of threads is 10 | block size is 16
elapsed time = 147.95 | seconds power is 9 | number of threads is 10 | block size is 16
elapsed time = 151.30 | seconds power is 10 | number of threads is 10 | block size is 16
elapsed time = 154.64 | seconds power is 11 | number of threads is 10 | block size is 16
elapsed time = 158.03 | seconds power is 12 | number of threads is 10 | block size is 16
elapsed time = 161.37 | seconds power is 13 | number of threads is 10 | block size is 16
elapsed time = 164.96 | seconds power is 14 | number of threads is 10 | block size is 16
elapsed time = 168.33 | seconds power is 15 | number of threads is 10 | block size is 16
elapsed time = 171.69 | seconds power is 16 | number of threads is 10 | block size is 16
elapsed time = 174.85 | seconds power is 2 | number of threads is 10 | block size is 32
elapsed time = 178.35 | seconds power is 3 | number of threads is 10 | block size is 32
elapsed time = 181.51 | seconds power is 4 | number of threads is 10 | block size is 32
elapsed time = 185.00 | seconds power is 5 | number of threads is 10 | block size is 32
elapsed time = 188.46 | seconds power is 6 | number of threads is 10 | block size is 32
elapsed time = 191.71 | seconds power is 7 | number of threads is 10 | block size is 32
elapsed time = 195.20 | seconds power is 8 | number of threads is 10 | block size is 32
elapsed time = 198.51 | seconds power is 9 | number of threads is 10 | block size is 32
elapsed time = 202.00 | seconds power is 10 | number of threads is 10 | block size is 32
elapsed time = 205.40 | seconds power is 11 | number of threads is 10 | block size is 32
elapsed time = 208.85 | seconds power is 12 | number of threads is 10 | block size is 32
elapsed time = 212.31 | seconds power is 13 | number of threads is 10 | block size is 32
elapsed time = 215.46 | seconds power is 14 | number of threads is 10 | block size is 32
elapsed time = 218.95 | seconds power is 15 | number of threads is 10 | block size is 32
elapsed time = 222.25 | seconds power is 16 | number of threads is 10 | block size is 32
elapsed time = 225.49 | seconds power is 2 | number of threads is 10 | block size is 64
elapsed time = 228.79 | seconds power is 3 | number of threads is 10 | block size is 64
elapsed time = 232.41 | seconds power is 4 | number of threads is 10 | block size is 64
elapsed time = 235.61 | seconds power is 5 | number of threads is 10 | block size is 64
elapsed time = 239.41 | seconds power is 6 | number of threads is 10 | block size is 64
elapsed time = 242.95 | seconds power is 7 | number of threads is 10 | block size is 64
elapsed time = 246.27 | seconds power is 8 | number of threads is 10 | block size is 64
elapsed time = 249.67 | seconds power is 9 | number of threads is 10 | block size is 64
elapsed time = 252.95 | seconds power is 10 | number of threads is 10 | block size is 64
elapsed time = 256.24 | seconds power is 11 | number of threads is 10 | block size is 64
elapsed time = 260.02 | seconds power is 12 | number of threads is 10 | block size is 64
elapsed time = 263.58 | seconds power is 13 | number of threads is 10 | block size is 64
elapsed time = 267.50 | seconds power is 14 | number of threads is 10 | block size is 64
elapsed time = 271.23 | seconds power is 15 | number of threads is 10 | block size is 64
elapsed time = 274.55 | seconds power is 16 | number of threads is 10 | block size is 64
2048 10 thread done
elapsed time = 4.05 | seconds power is 2 | number of threads is 12 | block size is 4
elapsed time = 7.90 | seconds power is 3 | number of threads is 12 | block size is 4
elapsed time = 11.80 | seconds power is 4 | number of threads is 12 | block size is 4
elapsed time = 15.67 | seconds power is 5 | number of threads is 12 | block size is 4
elapsed time = 19.53 | seconds power is 6 | number of threads is 12 | block size is 4
elapsed time = 23.43 | seconds power is 7 | number of threads is 12 | block size is 4
elapsed time = 27.30 | seconds power is 8 | number of threads is 12 | block size is 4
elapsed time = 31.18 | seconds power is 9 | number of threads is 12 | block size is 4
elapsed time = 35.07 | seconds power is 10 | number of threads is 12 | block size is 4
elapsed time = 38.96 | seconds power is 11 | number of threads is 12 | block size is 4
elapsed time = 42.87 | seconds power is 12 | number of threads is 12 | block size is 4
elapsed time = 46.78 | seconds power is 13 | number of threads is 12 | block size is 4
elapsed time = 50.64 | seconds power is 14 | number of threads is 12 | block size is 4
elapsed time = 54.53 | seconds power is 15 | number of threads is 12 | block size is 4
elapsed time = 58.44 | seconds power is 16 | number of threads is 12 | block size is 4
elapsed time = 61.59 | seconds power is 2 | number of threads is 12 | block size is 8
elapsed time = 64.73 | seconds power is 3 | number of threads is 12 | block size is 8
elapsed time = 67.87 | seconds power is 4 | number of threads is 12 | block size is 8
elapsed time = 71.07 | seconds power is 5 | number of threads is 12 | block size is 8
elapsed time = 74.21 | seconds power is 6 | number of threads is 12 | block size is 8
elapsed time = 77.41 | seconds power is 7 | number of threads is 12 | block size is 8
elapsed time = 80.56 | seconds power is 8 | number of threads is 12 | block size is 8
elapsed time = 83.72 | seconds power is 9 | number of threads is 12 | block size is 8
elapsed time = 86.85 | seconds power is 10 | number of threads is 12 | block size is 8
elapsed time = 90.06 | seconds power is 11 | number of threads is 12 | block size is 8
elapsed time = 93.20 | seconds power is 12 | number of threads is 12 | block size is 8
elapsed time = 96.41 | seconds power is 13 | number of threads is 12 | block size is 8
elapsed time = 99.56 | seconds power is 14 | number of threads is 12 | block size is 8
elapsed time = 102.64 | seconds power is 15 | number of threads is 12 | block size is 8
elapsed time = 105.78 | seconds power is 16 | number of threads is 12 | block size is 8
elapsed time = 108.80 | seconds power is 2 | number of threads is 12 | block size is 16
elapsed time = 111.85 | seconds power is 3 | number of threads is 12 | block size is 16
elapsed time = 114.92 | seconds power is 4 | number of threads is 12 | block size is 16
elapsed time = 117.94 | seconds power is 5 | number of threads is 12 | block size is 16
elapsed time = 121.05 | seconds power is 6 | number of threads is 12 | block size is 16
elapsed time = 124.12 | seconds power is 7 | number of threads is 12 | block size is 16
elapsed time = 127.10 | seconds power is 8 | number of threads is 12 | block size is 16
elapsed time = 130.21 | seconds power is 9 | number of threads is 12 | block size is 16
elapsed time = 133.21 | seconds power is 10 | number of threads is 12 | block size is 16
elapsed time = 136.22 | seconds power is 11 | number of threads is 12 | block size is 16
elapsed time = 139.23 | seconds power is 12 | number of threads is 12 | block size is 16
elapsed time = 142.31 | seconds power is 13 | number of threads is 12 | block size is 16
elapsed time = 145.33 | seconds power is 14 | number of threads is 12 | block size is 16
elapsed time = 148.32 | seconds power is 15 | number of threads is 12 | block size is 16
elapsed time = 151.34 | seconds power is 16 | number of threads is 12 | block size is 16
elapsed time = 154.45 | seconds power is 2 | number of threads is 12 | block size is 32
elapsed time = 157.50 | seconds power is 3 | number of threads is 12 | block size is 32
elapsed time = 160.59 | seconds power is 4 | number of threads is 12 | block size is 32
elapsed time = 163.66 | seconds power is 5 | number of threads is 12 | block size is 32
elapsed time = 166.74 | seconds power is 6 | number of threads is 12 | block size is 32
elapsed time = 169.81 | seconds power is 7 | number of threads is 12 | block size is 32
elapsed time = 172.91 | seconds power is 8 | number of threads is 12 | block size is 32
elapsed time = 176.09 | seconds power is 9 | number of threads is 12 | block size is 32
elapsed time = 179.19 | seconds power is 10 | number of threads is 12 | block size is 32
elapsed time = 182.24 | seconds power is 11 | number of threads is 12 | block size is 32
elapsed time = 185.31 | seconds power is 12 | number of threads is 12 | block size is 32
elapsed time = 188.41 | seconds power is 13 | number of threads is 12 | block size is 32
elapsed time = 191.48 | seconds power is 14 | number of threads is 12 | block size is 32
elapsed time = 194.55 | seconds power is 15 | number of threads is 12 | block size is 32
elapsed time = 197.61 | seconds power is 16 | number of threads is 12 | block size is 32
elapsed time = 200.65 | seconds power is 2 | number of threads is 12 | block size is 64
elapsed time = 203.71 | seconds power is 3 | number of threads is 12 | block size is 64
elapsed time = 206.77 | seconds power is 4 | number of threads is 12 | block size is 64
elapsed time = 209.85 | seconds power is 5 | number of threads is 12 | block size is 64
elapsed time = 212.98 | seconds power is 6 | number of threads is 12 | block size is 64
elapsed time = 216.12 | seconds power is 7 | number of threads is 12 | block size is 64
elapsed time = 219.18 | seconds power is 8 | number of threads is 12 | block size is 64
elapsed time = 222.24 | seconds power is 9 | number of threads is 12 | block size is 64
elapsed time = 225.42 | seconds power is 10 | number of threads is 12 | block size is 64
elapsed time = 228.43 | seconds power is 11 | number of threads is 12 | block size is 64
elapsed time = 231.51 | seconds power is 12 | number of threads is 12 | block size is 64
elapsed time = 234.60 | seconds power is 13 | number of threads is 12 | block size is 64
elapsed time = 237.67 | seconds power is 14 | number of threads is 12 | block size is 64
elapsed time = 240.76 | seconds power is 15 | number of threads is 12 | block size is 64
elapsed time = 243.83 | seconds power is 16 | number of threads is 12 | block size is 64
2048 12 thread done
elapsed time = 4.02 | seconds power is 2 | number of threads is 14 | block size is 4
elapsed time = 7.99 | seconds power is 3 | number of threads is 14 | block size is 4
elapsed time = 11.95 | seconds power is 4 | number of threads is 14 | block size is 4
elapsed time = 15.87 | seconds power is 5 | number of threads is 14 | block size is 4
elapsed time = 19.83 | seconds power is 6 | number of threads is 14 | block size is 4
elapsed time = 23.79 | seconds power is 7 | number of threads is 14 | block size is 4
elapsed time = 27.73 | seconds power is 8 | number of threads is 14 | block size is 4
elapsed time = 31.72 | seconds power is 9 | number of threads is 14 | block size is 4
elapsed time = 35.68 | seconds power is 10 | number of threads is 14 | block size is 4
elapsed time = 39.65 | seconds power is 11 | number of threads is 14 | block size is 4
elapsed time = 43.58 | seconds power is 12 | number of threads is 14 | block size is 4
elapsed time = 47.51 | seconds power is 13 | number of threads is 14 | block size is 4
elapsed time = 51.42 | seconds power is 14 | number of threads is 14 | block size is 4
elapsed time = 55.38 | seconds power is 15 | number of threads is 14 | block size is 4
elapsed time = 59.42 | seconds power is 16 | number of threads is 14 | block size is 4
elapsed time = 62.60 | seconds power is 2 | number of threads is 14 | block size is 8
elapsed time = 65.74 | seconds power is 3 | number of threads is 14 | block size is 8
elapsed time = 68.87 | seconds power is 4 | number of threads is 14 | block size is 8
elapsed time = 72.01 | seconds power is 5 | number of threads is 14 | block size is 8
elapsed time = 75.16 | seconds power is 6 | number of threads is 14 | block size is 8
elapsed time = 78.31 | seconds power is 7 | number of threads is 14 | block size is 8
elapsed time = 81.45 | seconds power is 8 | number of threads is 14 | block size is 8
elapsed time = 84.63 | seconds power is 9 | number of threads is 14 | block size is 8
elapsed time = 87.73 | seconds power is 10 | number of threads is 14 | block size is 8
elapsed time = 90.78 | seconds power is 11 | number of threads is 14 | block size is 8
elapsed time = 93.94 | seconds power is 12 | number of threads is 14 | block size is 8
elapsed time = 97.08 | seconds power is 13 | number of threads is 14 | block size is 8
elapsed time = 100.21 | seconds power is 14 | number of threads is 14 | block size is 8
elapsed time = 103.37 | seconds power is 15 | number of threads is 14 | block size is 8
elapsed time = 106.50 | seconds power is 16 | number of threads is 14 | block size is 8
elapsed time = 109.64 | seconds power is 2 | number of threads is 14 | block size is 16
elapsed time = 112.77 | seconds power is 3 | number of threads is 14 | block size is 16
elapsed time = 115.80 | seconds power is 4 | number of threads is 14 | block size is 16
elapsed time = 118.84 | seconds power is 5 | number of threads is 14 | block size is 16
elapsed time = 121.87 | seconds power is 6 | number of threads is 14 | block size is 16
elapsed time = 124.89 | seconds power is 7 | number of threads is 14 | block size is 16
elapsed time = 128.07 | seconds power is 8 | number of threads is 14 | block size is 16
elapsed time = 131.19 | seconds power is 9 | number of threads is 14 | block size is 16
elapsed time = 134.35 | seconds power is 10 | number of threads is 14 | block size is 16
elapsed time = 137.59 | seconds power is 11 | number of threads is 14 | block size is 16
elapsed time = 140.63 | seconds power is 12 | number of threads is 14 | block size is 16
elapsed time = 143.65 | seconds power is 13 | number of threads is 14 | block size is 16
elapsed time = 146.68 | seconds power is 14 | number of threads is 14 | block size is 16
elapsed time = 149.70 | seconds power is 15 | number of threads is 14 | block size is 16
elapsed time = 152.73 | seconds power is 16 | number of threads is 14 | block size is 16
elapsed time = 155.85 | seconds power is 2 | number of threads is 14 | block size is 32
elapsed time = 158.95 | seconds power is 3 | number of threads is 14 | block size is 32
elapsed time = 162.01 | seconds power is 4 | number of threads is 14 | block size is 32
elapsed time = 165.13 | seconds power is 5 | number of threads is 14 | block size is 32
elapsed time = 168.22 | seconds power is 6 | number of threads is 14 | block size is 32
elapsed time = 171.31 | seconds power is 7 | number of threads is 14 | block size is 32
elapsed time = 174.53 | seconds power is 8 | number of threads is 14 | block size is 32
elapsed time = 177.62 | seconds power is 9 | number of threads is 14 | block size is 32
elapsed time = 180.77 | seconds power is 10 | number of threads is 14 | block size is 32
elapsed time = 183.83 | seconds power is 11 | number of threads is 14 | block size is 32
elapsed time = 186.95 | seconds power is 12 | number of threads is 14 | block size is 32
elapsed time = 190.01 | seconds power is 13 | number of threads is 14 | block size is 32
elapsed time = 193.14 | seconds power is 14 | number of threads is 14 | block size is 32
elapsed time = 196.23 | seconds power is 15 | number of threads is 14 | block size is 32
elapsed time = 199.36 | seconds power is 16 | number of threads is 14 | block size is 32
elapsed time = 202.69 | seconds power is 2 | number of threads is 14 | block size is 64
elapsed time = 206.10 | seconds power is 3 | number of threads is 14 | block size is 64
elapsed time = 209.37 | seconds power is 4 | number of threads is 14 | block size is 64
elapsed time = 212.61 | seconds power is 5 | number of threads is 14 | block size is 64
elapsed time = 216.03 | seconds power is 6 | number of threads is 14 | block size is 64
elapsed time = 219.26 | seconds power is 7 | number of threads is 14 | block size is 64
elapsed time = 222.69 | seconds power is 8 | number of threads is 14 | block size is 64
elapsed time = 225.89 | seconds power is 9 | number of threads is 14 | block size is 64
elapsed time = 229.18 | seconds power is 10 | number of threads is 14 | block size is 64
elapsed time = 232.45 | seconds power is 11 | number of threads is 14 | block size is 64
elapsed time = 235.90 | seconds power is 12 | number of threads is 14 | block size is 64
elapsed time = 239.12 | seconds power is 13 | number of threads is 14 | block size is 64
elapsed time = 242.43 | seconds power is 14 | number of threads is 14 | block size is 64
elapsed time = 245.83 | seconds power is 15 | number of threads is 14 | block size is 64
elapsed time = 249.14 | seconds power is 16 | number of threads is 14 | block size is 64
2048 14 thread done
elapsed time = 3.70 | seconds power is 2 | number of threads is 16 | block size is 4
elapsed time = 7.48 | seconds power is 3 | number of threads is 16 | block size is 4
elapsed time = 11.20 | seconds power is 4 | number of threads is 16 | block size is 4
elapsed time = 14.93 | seconds power is 5 | number of threads is 16 | block size is 4
elapsed time = 18.61 | seconds power is 6 | number of threads is 16 | block size is 4
elapsed time = 22.30 | seconds power is 7 | number of threads is 16 | block size is 4
elapsed time = 26.00 | seconds power is 8 | number of threads is 16 | block size is 4
elapsed time = 29.70 | seconds power is 9 | number of threads is 16 | block size is 4
elapsed time = 33.39 | seconds power is 10 | number of threads is 16 | block size is 4
elapsed time = 37.09 | seconds power is 11 | number of threads is 16 | block size is 4
elapsed time = 40.78 | seconds power is 12 | number of threads is 16 | block size is 4
elapsed time = 44.48 | seconds power is 13 | number of threads is 16 | block size is 4
elapsed time = 48.16 | seconds power is 14 | number of threads is 16 | block size is 4
elapsed time = 51.89 | seconds power is 15 | number of threads is 16 | block size is 4
elapsed time = 55.56 | seconds power is 16 | number of threads is 16 | block size is 4
elapsed time = 58.57 | seconds power is 2 | number of threads is 16 | block size is 8
elapsed time = 61.58 | seconds power is 3 | number of threads is 16 | block size is 8
elapsed time = 64.52 | seconds power is 4 | number of threads is 16 | block size is 8
elapsed time = 67.51 | seconds power is 5 | number of threads is 16 | block size is 8
elapsed time = 70.50 | seconds power is 6 | number of threads is 16 | block size is 8
elapsed time = 73.53 | seconds power is 7 | number of threads is 16 | block size is 8
elapsed time = 76.52 | seconds power is 8 | number of threads is 16 | block size is 8
elapsed time = 79.52 | seconds power is 9 | number of threads is 16 | block size is 8
elapsed time = 82.45 | seconds power is 10 | number of threads is 16 | block size is 8
elapsed time = 85.45 | seconds power is 11 | number of threads is 16 | block size is 8
elapsed time = 88.44 | seconds power is 12 | number of threads is 16 | block size is 8
elapsed time = 91.48 | seconds power is 13 | number of threads is 16 | block size is 8
elapsed time = 94.47 | seconds power is 14 | number of threads is 16 | block size is 8
elapsed time = 97.47 | seconds power is 15 | number of threads is 16 | block size is 8
elapsed time = 100.50 | seconds power is 16 | number of threads is 16 | block size is 8
elapsed time = 103.44 | seconds power is 2 | number of threads is 16 | block size is 16
elapsed time = 106.34 | seconds power is 3 | number of threads is 16 | block size is 16
elapsed time = 109.28 | seconds power is 4 | number of threads is 16 | block size is 16
elapsed time = 112.21 | seconds power is 5 | number of threads is 16 | block size is 16
elapsed time = 115.18 | seconds power is 6 | number of threads is 16 | block size is 16
elapsed time = 118.22 | seconds power is 7 | number of threads is 16 | block size is 16
elapsed time = 121.14 | seconds power is 8 | number of threads is 16 | block size is 16
elapsed time = 124.06 | seconds power is 9 | number of threads is 16 | block size is 16
elapsed time = 126.98 | seconds power is 10 | number of threads is 16 | block size is 16
elapsed time = 129.95 | seconds power is 11 | number of threads is 16 | block size is 16
elapsed time = 132.90 | seconds power is 12 | number of threads is 16 | block size is 16
elapsed time = 135.84 | seconds power is 13 | number of threads is 16 | block size is 16
elapsed time = 138.78 | seconds power is 14 | number of threads is 16 | block size is 16
elapsed time = 141.74 | seconds power is 15 | number of threads is 16 | block size is 16
elapsed time = 144.69 | seconds power is 16 | number of threads is 16 | block size is 16
elapsed time = 147.58 | seconds power is 2 | number of threads is 16 | block size is 32
elapsed time = 150.48 | seconds power is 3 | number of threads is 16 | block size is 32
elapsed time = 153.40 | seconds power is 4 | number of threads is 16 | block size is 32
elapsed time = 156.30 | seconds power is 5 | number of threads is 16 | block size is 32
elapsed time = 159.20 | seconds power is 6 | number of threads is 16 | block size is 32
elapsed time = 162.18 | seconds power is 7 | number of threads is 16 | block size is 32
elapsed time = 165.11 | seconds power is 8 | number of threads is 16 | block size is 32
elapsed time = 168.10 | seconds power is 9 | number of threads is 16 | block size is 32
elapsed time = 171.01 | seconds power is 10 | number of threads is 16 | block size is 32
elapsed time = 173.97 | seconds power is 11 | number of threads is 16 | block size is 32
elapsed time = 176.87 | seconds power is 12 | number of threads is 16 | block size is 32
elapsed time = 179.80 | seconds power is 13 | number of threads is 16 | block size is 32
elapsed time = 182.70 | seconds power is 14 | number of threads is 16 | block size is 32
elapsed time = 185.59 | seconds power is 15 | number of threads is 16 | block size is 32
elapsed time = 188.49 | seconds power is 16 | number of threads is 16 | block size is 32
elapsed time = 191.38 | seconds power is 2 | number of threads is 16 | block size is 64
elapsed time = 194.31 | seconds power is 3 | number of threads is 16 | block size is 64
elapsed time = 197.25 | seconds power is 4 | number of threads is 16 | block size is 64
elapsed time = 200.16 | seconds power is 5 | number of threads is 16 | block size is 64
elapsed time = 203.05 | seconds power is 6 | number of threads is 16 | block size is 64
elapsed time = 206.01 | seconds power is 7 | number of threads is 16 | block size is 64
elapsed time = 208.94 | seconds power is 8 | number of threads is 16 | block size is 64
elapsed time = 211.88 | seconds power is 9 | number of threads is 16 | block size is 64
elapsed time = 214.80 | seconds power is 10 | number of threads is 16 | block size is 64
elapsed time = 217.71 | seconds power is 11 | number of threads is 16 | block size is 64
elapsed time = 220.60 | seconds power is 12 | number of threads is 16 | block size is 64
elapsed time = 223.52 | seconds power is 13 | number of threads is 16 | block size is 64
elapsed time = 226.41 | seconds power is 14 | number of threads is 16 | block size is 64
elapsed time = 229.33 | seconds power is 15 | number of threads is 16 | block size is 64
elapsed time = 232.32 | seconds power is 16 | number of threads is 16 | block size is 64
2048 16 thread done
